Nivel;Clasificacion;Capitulo_Nombre;Subcapitulo_Nombre;Actividad_Nombre;WBS;KPI;Valor
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - SSAA;1.2.7;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Comunicaciones;1.2.8;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Cerramiento;1.2.9;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Iluminacion;1.2.10;SPI;0,99
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Porticos 115kV;1.3.1;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Caseta de Control;1.3.2;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Trafo de Potencia;1.3.3;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Vias Internas;1.3.4;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Drenajes;1.3.5;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Malla a Tierra;1.3.6;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - SSAA;1.3.7;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Comunicaciones;1.3.8;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Cerramiento;1.3.9;SPI;0,99
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Iluminacion;1.3.10;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Porticos 115kV;1.4.1;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Caseta de Control;1.4.2;SPI;0,97
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Trafo de Potencia;1.4.3;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Vias Internas;1.4.4;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Drenajes;1.4.5;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Malla a Tierra;1.4.6;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - SSAA;1.4.7;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Comunicaciones;1.4.8;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Cerramiento;1.4.9;SPI;1,0
Actividad;2. Índices de Desempeño (Eficiencia Relativa);1. Ingenieria de Detalle;1.4 Estudios Especiales;Estudios Especiales - Iluminacion;1.4.10;SPI;0,99
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Fase 1;2.1.1;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Fase 2;2.1.2;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Fase 3;2.1.3;SPI;0,92
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Lote Principal;2.1.4;SPI;0,97
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Zonas de Acceso;2.1.5;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Torres de Linea;2.1.6;SPI;0,92
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Campamento;2.1.7;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Bodegas;2.1.8;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Maquinaria;2.1.9;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;2.1.10;SPI;0,97
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;2.2.1;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;2.2.2;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 3;2.2.3;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Lote Principal;2.2.4;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Zonas de Acceso;2.2.5;SPI;0,9
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Torres de Linea;2.2.6;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Campamento;2.2.7;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Bodegas;2.2.8;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Maquinaria;2.2.9;SPI;0,93
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Personal;2.2.10;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Fase 1;2.3.1;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Fase 2;2.3.2;SPI;0,92
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Fase 3;2.3.3;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Lote Principal;2.3.4;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Zonas de Acceso;2.3.5;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Torres de Linea;2.3.6;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Campamento;2.3.7;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Bodegas;2.3.8;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Maquinaria;2.3.9;SPI;0,93
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.3 Gestion Predial;Gestion Predial - Personal;2.3.10;SPI;0,97
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Fase 1;2.4.1;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Fase 2;2.4.2;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Fase 3;2.4.3;SPI;0,94
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Lote Principal;2.4.4;SPI;0,97
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Zonas de Acceso;2.4.5;SPI;0,98
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Torres de Linea;2.4.6;SPI;0,97
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Campamento;2.4.7;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Bodegas;2.4.8;SPI;0,93
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Maquinaria;2.4.9;SPI;0,96
Actividad;2. Índices de Desempeño (Eficiencia Relativa);2. Gestion Administrativa;2.4 Polizas y Seguros;Polizas y Seguros - Personal;2.4.10;SPI;0,95
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Bases de Trafo;3.1.1;SPI;0,56
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Porticos Llegada;3.1.2;SPI;0,66
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Porticos Salida;3.1.3;SPI;0,74
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Carcamos MT;3.1.4;SPI;0,8
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Carcamos BT;3.1.5;SPI;0,46
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Muros Cortafuego;3.1.6;SPI;0,72
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Placa Caseta;3.1.7;SPI;0,66
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Vias Perimetrales;3.1.8;SPI;0,72
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Drenajes Lluvias;3.1.9;SPI;0,62
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.1 Movimiento de Tierras;Movimiento de Tierras - Bases Equipos;3.1.10;SPI;0,68
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Bases de Trafo;3.2.1;SPI;0,62
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Porticos Llegada;3.2.2;SPI;0,48
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Porticos Salida;3.2.3;SPI;0,67
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Carcamos MT;3.2.4;SPI;0,5
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Carcamos BT;3.2.5;SPI;0,68
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Muros Cortafuego;3.2.6;SPI;0,73
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Placa Caseta;3.2.7;SPI;0,51
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Vias Perimetrales;3.2.8;SPI;0,61
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Drenajes Lluvias;3.2.9;SPI;0,69
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.2 Cimentaciones Mayores;Cimentaciones Mayores - Bases Equipos;3.2.10;SPI;0,58
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Bases de Trafo;3.3.1;SPI;0,8
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Porticos Llegada;3.3.2;SPI;0,61
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Porticos Salida;3.3.3;SPI;0,5
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Carcamos MT;3.3.4;SPI;0,7
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Carcamos BT;3.3.5;SPI;0,59
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Muros Cortafuego;3.3.6;SPI;0,67
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Placa Caseta;3.3.7;SPI;0,55
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Vias Perimetrales;3.3.8;SPI;0,68
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Drenajes Lluvias;3.3.9;SPI;0,51
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Bases Equipos;3.3.10;SPI;0,55
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases de Trafo;3.4.1;SPI;0,66
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Porticos Llegada;3.4.2;SPI;0,78
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Porticos Salida;3.4.3;SPI;0,71
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Carcamos MT;3.4.4;SPI;0,61
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Carcamos BT;3.4.5;SPI;0,5
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Muros Cortafuego;3.4.6;SPI;0,74
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Placa Caseta;3.4.7;SPI;0,63
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Vias Perimetrales;3.4.8;SPI;0,63
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;3.4.9;SPI;0,74
Actividad;2. Índices de Desempeño (Eficiencia Relativa);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;3.4.10;SPI;0,6
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;4.1.1;SPI;0,72
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Reserva;4.1.2;SPI;0,72
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Interruptor 115kV;4.1.3;SPI;0,72
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Seccionador 115kV;4.1.4;SPI;0,61
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - CTs 115kV;4.1.5;SPI;0,52
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - PTs 115kV;4.1.6;SPI;0,74
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Pararrayos;4.1.7;SPI;0,61
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Celdas 13.8kV;4.1.8;SPI;0,67
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Banco Condensadores;4.1.9;SPI;0,75
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Aisladores Soporte;4.1.10;SPI;0,57
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Unidad Principal;4.2.1;SPI;0,8
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Reserva;4.2.2;SPI;0,8
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Interruptor 115kV;4.2.3;SPI;0,7
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Seccionador 115kV;4.2.4;SPI;0,74
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - CTs 115kV;4.2.5;SPI;0,66
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - PTs 115kV;4.2.6;SPI;0,53
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Pararrayos;4.2.7;SPI;0,62
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Celdas 13.8kV;4.2.8;SPI;0,8
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Banco Condensadores;4.2.9;SPI;0,73
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Aisladores Soporte;4.2.10;SPI;0,54
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Unidad Principal;4.3.1;SPI;0,74
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Reserva;4.3.2;SPI;0,8
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Interruptor 115kV;4.3.3;SPI;0,63
Actividad;2. Índices de Desempeño (Eficiencia Relativa);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Seccionador 115kV;4.3.4;SPI;0,57
