Fecha;Semana;WBS;Capitulo;Subcapitulo;Actividad;PV;EV;AC;Comentarios_Obra;Comentarios_Admin
2026-05-24;47;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-05-31;48;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-06-07;49;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-06-14;50;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-06-21;51;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-06-28;52;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-07-05;53;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-07-12;54;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-07-19;55;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-07-26;56;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-08-02;57;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-08-09;58;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-08-16;59;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2026-08-23;60;3.4.9;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;15226,85;;;-;-
2025-07-06;1;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;0,0;0,0;0,0;-;-
2025-07-13;2;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;0,0;0,0;0,0;-;-
2025-07-20;3;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;0,0;0,0;0,0;-;-
2025-07-27;4;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;0,0;0,0;0,0;-;-
2025-08-03;5;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;0,0;0,0;0,0;-;-
2025-08-10;6;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;344,84;207,16;375,0;Inicio de excavacion en terreno seco.;Aprobacion de APU sin desvios.
2025-08-17;7;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;792,24;475,92;861,53;Se solicita equipo de bombeo preventivo.;Suministro de concreto premezclado facturado segun presupuesto.
2025-08-24;8;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;1288,74;774,19;1401,46;Aparicion de humedad en el fondo de la excavacion.;Reporte de horas hombre dentro de linea base.
2025-08-31;9;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;1820,08;1093,38;1979,27;Aparicion de humedad en el fondo de la excavacion.;Aprobacion de APU sin desvios.
2025-09-07;10;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;2378,94;1429,1;2587,01;Rendimiento de maquinaria disminuye por saturacion del suelo.;Reporte de horas hombre dentro de linea base.
2025-09-14;11;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;2960,74;1778,61;3219,7;Paralizacion parcial. Se instalan bombas de achique 24/7.;Disputa con contratista por rendimientos no contemplados en contrato.
2025-09-21;12;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;3562,35;2140,01;3873,92;Derrumbe de taludes en cimentacion mayor por saturacion.;Impacto a flujo de caja por horas extras de cuadrillas en achique.
2025-09-28;13;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;4181,45;2511,93;4547,17;Rendimiento de cuadrilla cae al 30%. Terreno inestable y lodoso.;Sobrecosto grave: Aprobacion de adicionales por alquiler de bombas y mangueras.
2025-10-05;14;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;4816,26;2893,27;5237,51;Paralizacion parcial. Se instalan bombas de achique 24/7.;Impacto a flujo de caja por horas extras de cuadrillas en achique.
2025-10-12;15;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;5465,36;3283,21;5943,38;Rendimiento de cuadrilla cae al 30%. Terreno inestable y lodoso.;Disputa con contratista por rendimientos no contemplados en contrato.
2025-10-19;16;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;6127,59;3681,03;6663,53;Derrumbe de taludes en cimentacion mayor por saturacion.;Disputa con contratista por rendimientos no contemplados en contrato.
2025-10-26;17;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;6801,99;4086,16;7396,91;Rendimiento de cuadrilla cae al 30%. Terreno inestable y lodoso.;Disputa con contratista por rendimientos no contemplados en contrato.
2025-11-02;18;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;7487,74;4498,11;8142,64;Derrumbe de taludes en cimentacion mayor por saturacion.;Sobrecosto grave: Aprobacion de adicionales por alquiler de bombas y mangueras.
2025-11-09;19;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;8184,13;4916,46;8899,94;Nivel freatico alto impide continuar excavacion. Carcamos inundados.;Disputa con contratista por rendimientos no contemplados en contrato.
2025-11-16;20;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;8890,54;5340,82;9668,14;Paralizacion parcial. Se instalan bombas de achique 24/7.;Sobrecosto grave: Aprobacion de adicionales por alquiler de bombas y mangueras.
2025-11-23;21;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;9606,44;;;-;-
2025-11-30;22;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;10331,36;;;-;-
2025-12-07;23;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;11064,85;;;-;-
2025-12-14;24;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;11806,55;;;-;-
2025-12-21;25;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;12556,1;;;-;-
2025-12-28;26;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;13313,18;;;-;-
2026-01-04;27;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;14077,51;;;-;-
2026-01-11;28;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;14848,82;;;-;-
2026-01-18;29;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;15626,87;;;-;-
2026-01-25;30;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;16411,44;;;-;-
2026-02-01;31;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17202,3;;;-;-
2026-02-08;32;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-02-15;33;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-02-22;34;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-03-01;35;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-03-08;36;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-03-15;37;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-03-22;38;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-03-29;39;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-04-05;40;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-04-12;41;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-04-19;42;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-04-26;43;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-05-03;44;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-05-10;45;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-05-17;46;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-05-24;47;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-05-31;48;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-06-07;49;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-06-14;50;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-06-21;51;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-06-28;52;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-07-05;53;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-07-12;54;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-07-19;55;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-07-26;56;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-08-02;57;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-08-09;58;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-08-16;59;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2026-08-23;60;3.4.10;3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;17999,28;;;-;-
2025-07-06;1;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-07-13;2;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-07-20;3;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-07-27;4;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-08-03;5;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-08-10;6;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-08-17;7;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-08-24;8;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;0,0;0,0;0,0;-;-
2025-08-31;9;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;297,49;215,15;253,12;Orden de compra emitida a fabrica.;Cierre de hitos de diseno conforme al flujo de caja.
2025-09-07;10;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;683,45;494,29;581,52;Kick-off meeting con fabricante realizado.;Cierre de hitos de diseno conforme al flujo de caja.
2025-09-14;11;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;1111,78;804,07;945,97;Kick-off meeting con fabricante realizado.;Sin alertas contractuales en la fase de ingenieria.
2025-09-21;12;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;1570,16;1135,59;1335,98;Equipos terminados pero retenidos en puerto asiatico por falta de contenedores.;Reclamacion comercial al fabricante por incumplimiento de cronograma de embarque.
2025-09-28;13;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;2052,28;1484,27;1746,2;Notificacion de fuerza mayor: Escasez de microchips retrasa celdas.;Fluctuacion de la TRM encarece costos de nacionalizacion.
2025-10-05;14;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;2554,19;1847,27;2173,25;Notificacion de fuerza mayor: Escasez de microchips retrasa celdas.;Pago de multas por bodegaje en puerto local.
2025-10-12;15;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;3073,19;2222,62;2614,85;Notificacion de fuerza mayor: Escasez de microchips retrasa celdas.;Reclamacion comercial al fabricante por incumplimiento de cronograma de embarque.
2025-10-19;16;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;3607,28;2608,89;3069,28;Inspeccion FAT aplazada por problemas en aduana de origen.;Reclamacion comercial al fabricante por incumplimiento de cronograma de embarque.
2025-10-26;17;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;4154,92;3004,96;3535,25;Equipos terminados pero retenidos en puerto asiatico por falta de contenedores.;Fluctuacion de la TRM encarece costos de nacionalizacion.
2025-11-02;18;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;4714,89;3409,95;4011,7;Equipos terminados pero retenidos en puerto asiatico por falta de contenedores.;Reclamacion comercial al fabricante por incumplimiento de cronograma de embarque.
2025-11-09;19;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;5286,19;3823,13;4497,8;Notificacion de fuerza mayor: Escasez de microchips retrasa celdas.;Fluctuacion de la TRM encarece costos de nacionalizacion.
2025-11-16;20;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;5867,99;4243,9;4992,83;Notificacion de fuerza mayor: Escasez de microchips retrasa celdas.;Pago de multas por bodegaje en puerto local.
2025-11-23;21;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;6459,57;;;-;-
2025-11-30;22;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;7060,34;;;-;-
2025-12-07;23;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;7669,75;;;-;-
2025-12-14;24;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;8287,35;;;-;-
2025-12-21;25;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;8912,73;;;-;-
2025-12-28;26;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;9545,51;;;-;-
2026-01-04;27;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;10185,36;;;-;-
2026-01-11;28;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;10831,98;;;-;-
2026-01-18;29;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;11485,11;;;-;-
2026-01-25;30;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;12144,49;;;-;-
2026-02-01;31;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;12809,89;;;-;-
2026-02-08;32;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;13481,1;;;-;-
2026-02-15;33;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;14157,94;;;-;-
2026-02-22;34;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;14840,21;;;-;-
2026-03-01;35;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;15527,75;;;-;-
2026-03-08;36;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;16220,4;;;-;-
2026-03-15;37;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;16918,02;;;-;-
2026-03-22;38;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;17620,47;;;-;-
2026-03-29;39;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;18327,61;;;-;-
2026-04-05;40;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-04-12;41;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-04-19;42;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-04-26;43;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-05-03;44;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-05-10;45;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-05-17;46;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-05-24;47;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-05-31;48;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-06-07;49;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-06-14;50;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-06-21;51;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-06-28;52;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-07-05;53;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-07-12;54;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-07-19;55;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-07-26;56;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-08-02;57;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
2026-08-09;58;4.1.1;4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;19039,34;;;-;-
